"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"27-03-2026";"00:00";2,8;-1,3;74;300;13;;14,8;0;1015,6;977,2;0
11012;"Kremsmünster";383;"27-03-2026";"00:00";3;-0,9;75;274;11,9;272;23;0;1015,5;968;0
11022;"Retz";320;"27-03-2026";"00:00";4,3;-3,2;58;338;16,9;332;36;0;1012,9;974;0
11035;"Wien/Hohe Warte";203;"27-03-2026";"00:00";4,7;-0,9;67;338;31;353;58,7;0;1011,1;985,7;0
11036;"Wien/Schwechat";183;"27-03-2026";"00:00";3,7;0,5;80;340;37,1;;64,8;0,3;1010,4;987,9;0
11101;"Bregenz";424;"27-03-2026";"00:00";1,1;0,4;96;155;1,4;86;7,6;0;1019,3;965,7;0
11121;"Innsbruck";579;"27-03-2026";"00:00";-0,1;-1;94;241;3,6;313;14,4;0,5;1018;946,8;0
11126;"Patscherkofel";2247;"27-03-2026";"00:00";-11,2;-12,7;90;7;22,3;357;54;0,4;;765,3;0
11130;"Kufstein";495;"27-03-2026";"00:00";0,9;0,2;96;54;1,4;229;7,9;0,4;1017,7;957,6;0
11150;"Salzburg";430;"27-03-2026";"00:00";2,1;-0,4;83;320;16,6;;24,1;0;1017;962,7;0
11155;"Feuerkogel";1618;"27-03-2026";"00:00";-6,2;-6,3;100;335;47,5;345;66,6;0,1;;828,9;0
11157;"Aigen im Ennstal";640;"27-03-2026";"00:00";0,3;-1;92;191;4,3;155;18;0,1;1015,2;936,5;0
11171;"Mariazell";866;"27-03-2026";"00:00";-1,6;-3;91;328;16,2;342;30,6;0,2;1014,4;911;0
11190;"Eisenstadt";184;"27-03-2026";"00:00";3,4;1,1;85;315;24,5;307;68;1,3;1009,7;987,4;0
11204;"Lienz";659;"27-03-2026";"00:00";3,7;-9;39;300;18;287;52,6;0;1010;930,8;0
11240;"Graz/Flughafen";340;"27-03-2026";"00:00";5,7;-4,8;47;350;35,3;;53,6;0;1006,6;963,1;0
11244;"Bad Gleichenberg";280;"27-03-2026";"00:00";6,5;-3,5;49;350;22,3;330;60,5;0;1005,7;973,1;0
11265;"Villacher Alpe";2140;"27-03-2026";"00:00";-9;-13,1;73;17;46,4;23;74,2;0;;769,5;0
11331;"Klagenfurt/Flughafen";447;"27-03-2026";"00:00";6,2;-8,5;34;351;12,6;325;32;0;1007,5;953,7;0
11343;"Sonnblick";3105;"27-03-2026";"00:00";-16,4;-18,1;88;18;56,5;19;79,9;;;680,3;0
11389;"St. Pölten";270;"27-03-2026";"00:00";5;-3,2;56;328;14,4;334;37,8;0;1013,2;980,4;0
11010;"Linz/Hörsching";298;"27-03-2026";"01:00";2,2;-2,2;72;300;16,6;;18,4;0;1016,2;977,7;0
11012;"Kremsmünster";383;"27-03-2026";"01:00";2,6;-1,1;76;270;15,8;263;21,2;0;1016,2;968,6;0
11022;"Retz";320;"27-03-2026";"01:00";4,1;-3,3;59;337;19,1;335;38,5;0;1013,3;974,3;0
11035;"Wien/Hohe Warte";203;"27-03-2026";"01:00";5,2;-1,7;61;346;27,7;337;57,6;0;1011,3;985,9;0
11036;"Wien/Schwechat";183;"27-03-2026";"01:00";3,6;0,2;78;340;40,7;;63;0,5;1011;988,5;0
11101;"Bregenz";424;"27-03-2026";"01:00";1,4;0,2;92;297;6,1;294;11,9;0;1019,5;965,9;0
11121;"Innsbruck";579;"27-03-2026";"01:00";-0,4;-1,5;93;287;1,4;313;17,3;0,1;1018,3;947;0
11126;"Patscherkofel";2247;"27-03-2026";"01:00";-11,5;-13;90;18;14,8;356;48,6;0,1;;765,4;0
11130;"Kufstein";495;"27-03-2026";"01:00";1,8;-1,1;82;30;6,1;33;14,8;0;1017,9;958;0
11150;"Salzburg";430;"27-03-2026";"01:00";2;-0,9;81;310;16,6;;22,3;0;1017,3;963;0
11155;"Feuerkogel";1618;"27-03-2026";"01:00";-6,4;-6,5;100;324;33,1;352;66,2;0;;829,6;0
11157;"Aigen im Ennstal";640;"27-03-2026";"01:00";0,4;-1,2;90;97;2,9;166;12,2;0,3;1015,5;936,8;0
11171;"Mariazell";866;"27-03-2026";"01:00";-1,5;-3,3;89;332;14,8;319;27,4;0,2;1014,4;911;0
11190;"Eisenstadt";184;"27-03-2026";"01:00";3,2;0,8;85;328;22,7;321;63,7;1,3;1010;987,6;0
11204;"Lienz";659;"27-03-2026";"01:00";3,7;-9;39;293;23;298;45;0;1010,1;930,9;0
11240;"Graz/Flughafen";340;"27-03-2026";"01:00";5,5;-5;47;340;33,5;;57,2;0;1006,7;963,1;0
11244;"Bad Gleichenberg";280;"27-03-2026";"01:00";6,4;-4,2;47;349;15,5;16;42,8;0;1005,7;973,1;0
11265;"Villacher Alpe";2140;"27-03-2026";"01:00";-9,1;-12,4;78;6;45;19;70,9;0;;769,5;0
11331;"Klagenfurt/Flughafen";447;"27-03-2026";"01:00";6,3;-8,3;35;346;17,6;329;47,9;0;1007,5;953,7;0
11343;"Sonnblick";3105;"27-03-2026";"01:00";-16,5;-18,2;88;14;59,4;20;89,3;;;679,7;0
11389;"St. Pölten";270;"27-03-2026";"01:00";4,8;-2,9;58;328;19,1;336;33,5;0;1013,7;980,9;0
11010;"Linz/Hörsching";298;"27-03-2026";"02:00";2,2;-2,3;72;300;16,6;;18,4;0;1016,3;977,8;0
11012;"Kremsmünster";383;"27-03-2026";"02:00";2,3;-1,2;78;271;17,3;272;24,8;0;1016,4;968,7;0
11022;"Retz";320;"27-03-2026";"02:00";3,8;-3;62;329;20,5;327;40;0;1013,4;974,4;0
11035;"Wien/Hohe Warte";203;"27-03-2026";"02:00";5;-1,8;61;338;26,3;346;68,4;0;1011,6;986,2;0
11036;"Wien/Schwechat";183;"27-03-2026";"02:00";3,3;0,3;81;340;37,1;;61,2;0,5;1011;988,5;0
