"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"27-03-2024";"00:00";10,5;2,3;57;60;18,4;;25,9;0;992,5;956;0
11012;"Kremsmünster";383;"27-03-2024";"00:00";9,3;2,1;61;102;11,2;97;15,1;0;992,4;947;0
11022;"Retz";320;"27-03-2024";"00:00";10,1;-2,3;42;122;15,8;140;39,2;0;997,1;959,6;0
11035;"Wien/Hohe Warte";203;"27-03-2024";"00:00";11,2;-1,4;42;151;22;155;60,8;0;998;973,5;0
11036;"Wien/Schwechat";183;"27-03-2024";"00:00";10,3;-0,9;46;140;31,3;;48,2;0;998,6;976,9;0
11101;"Bregenz";424;"27-03-2024";"00:00";14,1;0,8;40;117;22,3;127;45,4;0;988,3;938,6;0
11121;"Innsbruck";579;"27-03-2024";"00:00";11,7;1,3;49;125;9,4;158;32,8;0;993,3;926,6;0
11126;"Patscherkofel";2247;"27-03-2024";"00:00";-1,2;-3,6;84;165;103;168;138,2;0;;753,8;0
11130;"Kufstein";495;"27-03-2024";"00:00";7,8;1,9;66;272;11,5;276;19,8;0;992;934,9;0
11150;"Salzburg";430;"27-03-2024";"00:00";12,6;1,8;48;160;22,3;;40,7;0;990;939,1;0
11155;"Feuerkogel";1618;"27-03-2024";"00:00";5,1;-1,9;60;189;59;183;83,9;0;;815,8;0
11157;"Aigen im Ennstal";640;"27-03-2024";"00:00";6,5;1,5;70;22;11,2;23;19,1;0;997,1;921,5;0
11171;"Mariazell";866;"27-03-2024";"00:00";8;0,3;58;172;28,4;151;62,3;0;996;897,8;0
11190;"Eisenstadt";184;"27-03-2024";"00:00";10,4;-1,4;44;105;13,3;114;26,6;0;999,3;977,7;0
11204;"Lienz";659;"27-03-2024";"00:00";6,1;2,9;80;93;1,8;114;5;0;1000,6;922,9;0
11240;"Graz/Flughafen";340;"27-03-2024";"00:00";9,1;2,9;66;170;5,4;;9,4;0;999,9;957,2;0
11244;"Bad Gleichenberg";280;"27-03-2024";"00:00";8,4;4,5;76;92;1,4;331;3,6;0;1000,2;968;0
11265;"Villacher Alpe";2140;"27-03-2024";"00:00";-0,8;-0,8;100;201;41,4;199;56,5;0,1;;767,6;0
11331;"Klagenfurt/Flughafen";447;"27-03-2024";"00:00";8,7;3,2;69;298;4,7;281;9,7;0;1000,2;947,3;0
11343;"Sonnblick";3105;"27-03-2024";"00:00";-5,7;-6,7;95;248;72,7;233;101,9;;;677,9;0
11389;"St. Pölten";270;"27-03-2024";"00:00";11,9;-1,2;40;86;8,6;115;21,6;0;995,4;964;0
11010;"Linz/Hörsching";298;"27-03-2024";"01:00";10,6;2,2;56;60;22,3;;29,5;0;992,3;955,8;0
11012;"Kremsmünster";383;"27-03-2024";"01:00";9,2;2,1;62;32;11,2;89;17,3;0;992,2;946,8;0
11022;"Retz";320;"27-03-2024";"01:00";9,9;-1,8;44;136;18;147;39,6;;997,1;959,5;0
11035;"Wien/Hohe Warte";203;"27-03-2024";"01:00";10,8;-0,6;45;145;20,2;138;50,8;0;998;973,4;0
11036;"Wien/Schwechat";183;"27-03-2024";"01:00";9,8;-0,5;49;150;20,5;;40,7;0;999,2;977,5;0
11101;"Bregenz";424;"27-03-2024";"01:00";12,6;1,6;47;100;8,3;122;38,9;0;988,4;938,5;0
11121;"Innsbruck";579;"27-03-2024";"01:00";8,1;0,7;60;264;7,9;136;36,7;0;994,4;926,8;0
11126;"Patscherkofel";2247;"27-03-2024";"01:00";-1,5;-3,3;89;167;87,1;170;121;0;;754,3;0
11130;"Kufstein";495;"27-03-2024";"01:00";7,5;1,8;68;271;14;258;22,3;0;992,1;934,9;0
11150;"Salzburg";430;"27-03-2024";"01:00";13,3;1,7;46;150;27,7;;50;0;989,6;938,8;0
11155;"Feuerkogel";1618;"27-03-2024";"01:00";6;-1,8;57;188;55,4;190;77,4;0;;815,7;0
11157;"Aigen im Ennstal";640;"27-03-2024";"01:00";6,6;1,9;73;41;14,4;38;18;0;996,5;921;0
11171;"Mariazell";866;"27-03-2024";"01:00";7,6;-0,3;57;147;27,4;148;56,9;0;995,9;897,6;0
11190;"Eisenstadt";184;"27-03-2024";"01:00";9,4;-1,1;48;86;14,4;129;25,2;0;999;977,3;0
11204;"Lienz";659;"27-03-2024";"01:00";6,1;3,8;85;103;5;104;6,8;0;1000,3;922,6;0
11240;"Graz/Flughafen";340;"27-03-2024";"01:00";8,9;2,5;64;20;5,4;;7,6;;999,4;956,7;0
11244;"Bad Gleichenberg";280;"27-03-2024";"01:00";6,9;4,3;83;17;0,7;327;6,1;0;1000;967,7;0
11265;"Villacher Alpe";2140;"27-03-2024";"01:00";-0,4;-0,5;100;202;49;200;61,2;0;;767,3;0
11331;"Klagenfurt/Flughafen";447;"27-03-2024";"01:00";8,5;3,3;70;315;3,2;273;10,4;0;999,7;946,8;0
11343;"Sonnblick";3105;"27-03-2024";"01:00";-5,4;-6,5;94;259;76;244;109,1;;;677,7;0
11389;"St. Pölten";270;"27-03-2024";"01:00";11,2;-0,9;43;84;8,3;71;23;0;994,9;963,4;0
11010;"Linz/Hörsching";298;"27-03-2024";"02:00";10,1;2,3;58;70;20,5;;29,5;0;991,9;955,4;0
11012;"Kremsmünster";383;"27-03-2024";"02:00";7,4;2,8;73;37;13,3;37;15,8;0;992,2;946,5;0
11022;"Retz";320;"27-03-2024";"02:00";9,3;-1,3;48;137;18;137;37,4;0;996,2;958,6;0
11035;"Wien/Hohe Warte";203;"27-03-2024";"02:00";10,3;-0,3;48;146;21,2;145;44,3;0;997,4;972,8;0
11036;"Wien/Schwechat";183;"27-03-2024";"02:00";9,4;-0,4;50;140;22,3;;33,5;0;998,4;976,6;0
11101;"Bregenz";424;"27-03-2024";"02:00";12,9;1,4;46;131;14;92;29,2;0;986,4;936,6;0
11121;"Innsbruck";579;"27-03-2024";"02:00";6,7;1,6;71;271;10,8;242;25,2;0;993,6;925,7;0
11126;"Patscherkofel";2247;"27-03-2024";"02:00";-1,1;-2,8;89;170;97,6;163;121,3;0;;753,3;0
11130;"Kufstein";495;"27-03-2024";"02:00";6,8;1,9;71;270;10,8;266;23;0;991,8;934,5;0
11150;"Salzburg";430;"27-03-2024";"02:00";13,6;2;46;140;25,9;;48,2;0;989,6;938,9;0
11155;"Feuerkogel";1618;"27-03-2024";"02:00";6,2;-1,4;58;182;52,6;185;79,2;0;;815,7;0
11157;"Aigen im Ennstal";640;"27-03-2024";"02:00";6,5;1,7;72;266;2,5;42;14,8;0;996,2;920,7;0
11171;"Mariazell";866;"27-03-2024";"02:00";7,2;-0,7;57;157;27,4;156;52,9;0;995,4;897;0
11190;"Eisenstadt";184;"27-03-2024";"02:00";8,9;-0,2;53;82;12,2;85;24,8;0;998,3;976,6;0
11204;"Lienz";659;"27-03-2024";"02:00";5,9;4,3;90;93;1,4;99;10,1;0;1000;922,3;0
11240;"Graz/Flughafen";340;"27-03-2024";"02:00";7,5;2,1;69;330;5,4;;7,6;0;999,1;956,2;0
11244;"Bad Gleichenberg";280;"27-03-2024";"02:00";5,6;3,3;84;325;1,8;323;5;0;999,5;967;0
11265;"Villacher Alpe";2140;"27-03-2024";"02:00";-0,5;-0,7;100;206;52,2;202;61,9;0,1;;766,8;0
11331;"Klagenfurt/Flughafen";447;"27-03-2024";"02:00";8,1;3,6;74;319;3,6;271;11,5;0;999,7;946,7;0
11343;"Sonnblick";3105;"27-03-2024";"02:00";-5,4;-6,5;94;250;71,3;;103,3;;;677,8;0
11389;"St. Pölten";270;"27-03-2024";"02:00";10,5;-1,1;44;82;10,4;70;24,5;0;994,4;962,9;0
11010;"Linz/Hörsching";298;"27-03-2024";"03:00";9,5;2,4;61;70;18,4;;27,7;0;991,6;955;0
