"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"13-10-2024";"00:00";9,7;7,6;87;260;5,4;;11,2;0;1015,8;978,4;0
11012;"Kremsmünster";383;"13-10-2024";"00:00";9,4;7,7;90;252;10,8;228;17,6;0;1015,7;969,3;0
11022;"Retz";320;"13-10-2024";"00:00";9;6,6;85;39;6,8;46;9,4;0;1016,1;977,8;0
11035;"Wien/Hohe Warte";203;"13-10-2024";"00:00";9;7;88;249;5;165;14;0;1016,3;991,2;0
11036;"Wien/Schwechat";183;"13-10-2024";"00:00";9,9;7,4;85;150;20,5;;27,7;0;1016,7;994,6;0
11101;"Bregenz";424;"13-10-2024";"00:00";11,4;9,4;88;132;11,2;119;24,1;0,1;1015,6;964,2;0
11121;"Innsbruck";579;"13-10-2024";"00:00";10,6;9,5;94;273;14;277;24,1;0,3;1017,7;949,2;0
11126;"Patscherkofel";2247;"13-10-2024";"00:00";1,3;1,2;99;174;43,2;176;58,7;0;;775,1;0
11130;"Kufstein";495;"13-10-2024";"00:00";11,9;8,7;81;268;5;297;18;0,1;1015,8;958,2;0
11150;"Salzburg";430;"13-10-2024";"00:00";9,6;8,3;92;150;11,2;;13;0,1;1015,8;963,1;0
11155;"Feuerkogel";1618;"13-10-2024";"00:00";7,6;-3,2;46;286;10,4;298;17,6;0;;836,6;0
11157;"Aigen im Ennstal";640;"13-10-2024";"00:00";7,5;5,9;90;244;6,1;238;10,1;0;1018,2;941,3;0
11171;"Mariazell";866;"13-10-2024";"00:00";6,2;4,4;89;149;9;163;14,8;0;1017,5;916,6;0
11190;"Eisenstadt";184;"13-10-2024";"00:00";9,8;7,4;85;63;11,2;67;20,5;0;1016,5;994,5;0
11204;"Lienz";659;"13-10-2024";"00:00";9;7,8;92;78;2,5;271;6,1;0;1019,5;941,2;0
11240;"Graz/Flughafen";340;"13-10-2024";"00:00";7,4;6,8;96;0;1,8;;3,6;0;1017,9;974,2;0
11244;"Bad Gleichenberg";280;"13-10-2024";"00:00";7,6;6,9;95;324;2,2;336;6,1;0;1018,2;985,4;0
11265;"Villacher Alpe";2140;"13-10-2024";"00:00";1,8;0,9;94;;54;253;57,2;0;;784,7;0
11331;"Klagenfurt/Flughafen";447;"13-10-2024";"00:00";8,1;7;93;318;3,6;318;7,2;0;1018,9;964,9;0
11343;"Sonnblick";3105;"13-10-2024";"00:00";-2,7;-8;68;257;19,8;250;31;;;697;0
11389;"St. Pölten";270;"13-10-2024";"00:00";7,5;6,4;93;139;4,3;30;8,6;0;1015,8;983,3;0
11010;"Linz/Hörsching";298;"13-10-2024";"01:00";8,8;7,9;94;40;7,6;;7,6;0;1015,5;978;0
11012;"Kremsmünster";383;"13-10-2024";"01:00";9,2;7,7;91;231;10,8;227;16,9;0;1015,3;968,9;0
11022;"Retz";320;"13-10-2024";"01:00";8,6;6,4;87;13;6,8;37;11,9;0;1015,8;977,4;0
11035;"Wien/Hohe Warte";203;"13-10-2024";"01:00";8,4;7;91;182;6,5;190;10,1;0;1015,6;990,4;0
11036;"Wien/Schwechat";183;"13-10-2024";"01:00";9,4;7,4;87;150;18,4;;25,9;0;1015,9;993,8;0
11101;"Bregenz";424;"13-10-2024";"01:00";12,2;9,5;84;116;14,4;118;33,5;0,2;1014,8;963,5;0
11121;"Innsbruck";579;"13-10-2024";"01:00";9,9;9;95;280;16,2;290;20,5;0;1017,2;948,6;0
11126;"Patscherkofel";2247;"13-10-2024";"01:00";1,5;0,8;96;182;41,4;180;55,4;0;;774,8;0
11130;"Kufstein";495;"13-10-2024";"01:00";11,5;8,9;84;268;5,8;219;21,6;0,2;1015,5;957,8;0
11150;"Salzburg";430;"13-10-2024";"01:00";10,6;7,6;82;140;13;;27,7;0;1014,8;962,3;0
11155;"Feuerkogel";1618;"13-10-2024";"01:00";8,1;1,1;61;266;20,2;265;37,4;0;;836,2;0
11157;"Aigen im Ennstal";640;"13-10-2024";"01:00";7,5;5,9;91;269;4,3;229;13;0;1018,2;941,3;0
11171;"Mariazell";866;"13-10-2024";"01:00";5,5;4;91;137;10,4;146;19,4;0;1017,4;916,3;0
11190;"Eisenstadt";184;"13-10-2024";"01:00";8,3;6,8;91;44;6,1;74;18,4;0;1015,8;993,7;0
11204;"Lienz";659;"13-10-2024";"01:00";8,9;7,8;93;238;4,3;214;7,6;0;1019;940,7;0
11240;"Graz/Flughafen";340;"13-10-2024";"01:00";7,4;6,8;96;0;1,8;;3,6;0;1017,8;974,1;0
11244;"Bad Gleichenberg";280;"13-10-2024";"01:00";7,6;7;95;84;1,4;344;4;0;1017,9;985,1;0
11265;"Villacher Alpe";2140;"13-10-2024";"01:00";2,2;0,9;92;266;51,5;257;59,4;0;;784,5;0
11331;"Klagenfurt/Flughafen";447;"13-10-2024";"01:00";8,3;7,1;93;303;3,6;319;10,1;0;1019;965,1;0
11343;"Sonnblick";3105;"13-10-2024";"01:00";-1,3;-2;97;273;30,6;269;42,8;;;696,6;0
11389;"St. Pölten";270;"13-10-2024";"01:00";6,9;6,1;95;287;4;99;6,8;0;1015,6;983;0
11010;"Linz/Hörsching";298;"13-10-2024";"02:00";8,8;8;95;40;3,6;;9,4;0;1015,2;977,7;0
11012;"Kremsmünster";383;"13-10-2024";"02:00";9,1;7,8;92;23;1,8;228;9,7;0;1014,5;968,1;0
11022;"Retz";320;"13-10-2024";"02:00";8,6;6,5;87;41;5;25;7,2;0;1015,1;976,7;0
11035;"Wien/Hohe Warte";203;"13-10-2024";"02:00";8;6,7;92;183;3,6;178;18;0;1015,2;990;0
11036;"Wien/Schwechat";183;"13-10-2024";"02:00";8,8;7,1;89;160;9,4;;22,3;0;1015,5;993,4;0
11101;"Bregenz";424;"13-10-2024";"02:00";11,9;9,8;88;111;14;118;40,7;2,2;1015,4;964,1;0
11121;"Innsbruck";579;"13-10-2024";"02:00";10;9,3;96;290;18;303;27,4;0;1017,4;948,8;0
11126;"Patscherkofel";2247;"13-10-2024";"02:00";1,8;0,8;94;191;26,3;184;47,5;0;;774,9;0
11130;"Kufstein";495;"13-10-2024";"02:00";10,9;9;88;273;8,3;262;18,4;0;1015,3;957,5;0
11150;"Salzburg";430;"13-10-2024";"02:00";12,1;7;71;150;18,4;;29,5;0;1014,2;962;0
11155;"Feuerkogel";1618;"13-10-2024";"02:00";8;-0,4;56;220;21,6;216;33,1;0;;835,6;0
11157;"Aigen im Ennstal";640;"13-10-2024";"02:00";7,2;5,7;92;211;4;278;7,9;0;1017,7;940,8;0
11171;"Mariazell";866;"13-10-2024";"02:00";5,2;4,1;93;142;16,2;139;22,7;0;1017,4;916,2;0
11190;"Eisenstadt";184;"13-10-2024";"02:00";9,1;7,4;90;61;15,1;68;19,8;0;1015,1;993,1;0
11204;"Lienz";659;"13-10-2024";"02:00";7,9;7,2;96;317;4,3;;9,4;0;1018,5;939,9;0
11240;"Graz/Flughafen";340;"13-10-2024";"02:00";6,9;6,3;96;30;3,6;;3,6;0;1017,4;973,7;0
11244;"Bad Gleichenberg";280;"13-10-2024";"02:00";7,5;7;95;309;1,4;341;4;0;1017,3;984,5;0
11265;"Villacher Alpe";2140;"13-10-2024";"02:00";2,3;1;92;265;39,6;264;55,4;0;;784,2;0
