"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"28-01-2022";"00:00";1,6;1;96;290;16,6;;33,5;0,1;1024,6;985,7;0
11012;"Kremsmünster";383;"28-01-2022";"00:00";2,4;1,1;92;245;28,4;246;52,9;0,6;1024,6;976,6;0
11022;"Retz";320;"28-01-2022";"00:00";3,5;-1,3;71;;33,1;262;48,6;0;1019,2;979,9;0
11035;"Wien/Hohe Warte";203;"28-01-2022";"00:00";3,8;0;76;274;35,3;297;64,8;0;1020,2;994,5;0
11036;"Wien/Schwechat";183;"28-01-2022";"00:00";4,5;-0,1;72;280;44,3;;61,2;0;1020;997,4;0
11101;"Bregenz";424;"28-01-2022";"00:00";1;0,2;95;306;1,8;336;13;0,7;1033;978,6;0
11121;"Innsbruck";579;"28-01-2022";"00:00";-2,3;-4,7;83;239;2,2;226;13;0;1028,2;955,7;0
11126;"Patscherkofel";2247;"28-01-2022";"00:00";-4,3;-11,1;60;323;49,7;321;70,9;0;;777;0
11130;"Kufstein";495;"28-01-2022";"00:00";1,5;-3,2;71;52;9,4;99;19,8;0;1028,2;967,6;0
11150;"Salzburg";430;"28-01-2022";"00:00";3,2;0,9;85;280;25,9;;48,2;0;1027,1;972,5;0
11155;"Feuerkogel";1618;"28-01-2022";"00:00";-3,2;-4,5;93;279;63;273;122,4;1,8;;837,7;0
11157;"Aigen im Ennstal";640;"28-01-2022";"00:00";4;-1;70;272;20,5;269;46,4;0,1;1023,8;945,5;0
11171;"Mariazell";866;"28-01-2022";"00:00";1,8;-1,7;78;282;5,8;276;43,2;0;1022,5;919,5;0
11190;"Eisenstadt";184;"28-01-2022";"00:00";5,7;0,1;68;263;15,1;288;36;0;1019,5;997,1;0
11204;"Lienz";659;"28-01-2022";"00:00";-4,3;-7,3;81;73;4,7;106;18;0;1025,2;942,5;0
11240;"Graz/Flughafen";340;"28-01-2022";"00:00";-5,5;-7,3;87;90;5,4;;9,4;0;1021,5;975,5;0
11244;"Bad Gleichenberg";280;"28-01-2022";"00:00";-2,1;-3;94;190;1,1;345;8,3;0;1020,8;986,7;0
11265;"Villacher Alpe";2140;"28-01-2022";"00:00";-1,1;-19,2;24;279;32,4;287;46,1;0;;784,1;0
11331;"Klagenfurt/Flughafen";447;"28-01-2022";"00:00";-6,3;-7,3;95;289;4,3;310;8,3;0;1025,3;968;0
11343;"Sonnblick";3105;"28-01-2022";"00:00";-9,2;-12,2;80;280;47,2;289;89,3;;;694;0
11389;"St. Pölten";270;"28-01-2022";"00:00";1,5;0,5;93;221;26,3;222;59;0;1022,6;989,1;0
11010;"Linz/Hörsching";298;"28-01-2022";"02:00";2,8;1,5;91;270;31,3;;46,4;0,5;1024,5;985,8;0
11012;"Kremsmünster";383;"28-01-2022";"02:00";2,4;1,1;92;251;33,1;251;63,4;1,3;1025;976,9;0
11022;"Retz";320;"28-01-2022";"02:00";3,6;-0,8;74;275;28,4;292;49,3;0;1019,8;980,5;0
11035;"Wien/Hohe Warte";203;"28-01-2022";"02:00";4,3;0,5;76;271;32;273;60,1;0;1020,1;994,4;0
11036;"Wien/Schwechat";183;"28-01-2022";"02:00";5,3;0,1;69;280;35,3;;51,8;0;1020,7;998,1;0
11101;"Bregenz";424;"28-01-2022";"02:00";1,1;0,7;97;332;8,3;340;16,9;1,4;1033,5;979,1;0
11121;"Innsbruck";579;"28-01-2022";"02:00";0,3;-3,8;74;121;9,4;101;31;0;1028,1;956,2;0
11126;"Patscherkofel";2247;"28-01-2022";"02:00";-5,6;-8,1;83;334;36,7;317;66,2;0;;777;0
11130;"Kufstein";495;"28-01-2022";"02:00";1,6;-0,6;86;82;2,2;36;14,4;0;1028,8;968,2;0
11150;"Salzburg";430;"28-01-2022";"02:00";4;1,7;85;270;20,5;;48,2;0,3;1027,1;972,7;0
11155;"Feuerkogel";1618;"28-01-2022";"02:00";-3,9;-4,4;97;305;44,3;273;97,9;2,1;;836,8;0
11157;"Aigen im Ennstal";640;"28-01-2022";"02:00";3,3;-0,1;79;;14;245;40,3;0,3;1024,5;945,9;0
11171;"Mariazell";866;"28-01-2022";"02:00";0,8;-0,9;89;321;18;320;45,4;0,9;1022,9;919,5;0
11190;"Eisenstadt";184;"28-01-2022";"02:00";6,4;0,3;65;279;29,9;275;62,3;0;1018,9;996,6;0
11204;"Lienz";659;"28-01-2022";"02:00";-5,2;-7,7;82;331;3,6;339;10,8;0;1024,3;941,4;0
11240;"Graz/Flughafen";340;"28-01-2022";"02:00";-4,4;-5,7;91;360;3,6;;20,5;0;1021,5;975,7;0
11244;"Bad Gleichenberg";280;"28-01-2022";"02:00";-2,7;-3,7;94;320;2,9;57;7,6;0;1021,3;987,1;0
11265;"Villacher Alpe";2140;"28-01-2022";"02:00";-1,5;-15,1;35;279;37,8;283;51,5;0;;783,3;0
11331;"Klagenfurt/Flughafen";447;"28-01-2022";"02:00";-6;-6,9;95;188;3,6;312;7,9;0;1024,8;967,6;0
11343;"Sonnblick";3105;"28-01-2022";"02:00";-11,5;-13,3;88;295;51,8;283;83,5;;;692,7;0
11389;"St. Pölten";270;"28-01-2022";"02:00";2,4;0,9;91;214;28,4;236;50;0;1022,1;988,8;0
