"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"18-01-2025";"00:00";-1,1;-2,5;90;110;14,8;;29,5;0;1037,4;997,6;0
11012;"Kremsmünster";383;"18-01-2025";"00:00";-0,7;-1,9;92;62;17,6;68;34,2;0;1036,9;987,7;0
11022;"Retz";320;"18-01-2025";"00:00";-1;-2,4;91;113;3,2;125;9,7;0;1040,2;999,5;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"00:00";-0,7;-2,7;87;157;10,4;149;20,5;0;1039,9;1013,2;0
11036;"Wien/Schwechat";183;"18-01-2025";"00:00";-1,3;-2,8;90;140;9,4;;16,6;0;1040,4;1016,8;0
11101;"Bregenz";424;"18-01-2025";"00:00";-0,4;-3,6;80;107;5,8;92;21,2;0;1034,5;979,8;0
11121;"Innsbruck";579;"18-01-2025";"00:00";-5,1;-7,3;86;289;5,4;295;11,9;0;1037,4;963,5;0
11126;"Patscherkofel";2247;"18-01-2025";"00:00";-2,2;-23;19;164;48,6;163;65,2;0;;782,5;0
11130;"Kufstein";495;"18-01-2025";"00:00";-2;-3,7;89;239;4,7;227;9,4;0;1036,6;974,7;0
11150;"Salzburg";430;"18-01-2025";"00:00";-0,6;-2,1;90;170;5,4;;7,6;0;1036,1;980,3;0
11155;"Feuerkogel";1618;"18-01-2025";"00:00";3,8;-19,8;16;171;41,8;170;57,2;0;;847,4;0
11157;"Aigen im Ennstal";640;"18-01-2025";"00:00";-9,1;-9,8;94;174;0,7;312;5;0;1041,7;958,2;0
11171;"Mariazell";866;"18-01-2025";"00:00";-3,7;-5,6;88;139;9,7;132;13,7;0;1038,9;932,2;0
11190;"Eisenstadt";184;"18-01-2025";"00:00";-0,7;-2,2;90;100;7,2;102;14,4;0;1039,8;1016,4;0
11204;"Lienz";659;"18-01-2025";"00:00";-7,5;-8,5;93;235;2,2;47;5,4;0;1043,8;958,6;0
11240;"Graz/Flughafen";340;"18-01-2025";"00:00";-1,3;-2,2;93;170;3,6;;7,6;0;1040,6;994,5;0
11244;"Bad Gleichenberg";280;"18-01-2025";"00:00";-1,4;-2,5;93;197;4,3;214;12,6;0;1040,9;1006,2;0
11265;"Villacher Alpe";2140;"18-01-2025";"00:00";-3,3;-22,3;22;153;21,2;136;30,6;0;;794,1;0
11331;"Klagenfurt/Flughafen";447;"18-01-2025";"00:00";-4,1;-5,7;90;315;5,8;302;9,4;0;1041,8;984,1;0
11343;"Sonnblick";3105;"18-01-2025";"00:00";-8,1;-17,1;50;146;45,7;149;73,4;;;703,3;0
11389;"St. Pölten";270;"18-01-2025";"00:00";-0,8;-2,7;87;36;8,6;26;20,9;0;1039,4;1005,1;0
11010;"Linz/Hörsching";298;"18-01-2025";"01:00";-1,4;-2,6;92;100;14,8;;27,7;0;1037;997,2;0
11012;"Kremsmünster";383;"18-01-2025";"01:00";-0,9;-2;93;64;20,9;74;28,8;0;1036,6;987,4;0
11022;"Retz";320;"18-01-2025";"01:00";-1,2;-2,5;92;97;4,7;67;9;0;1039,8;999,1;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"01:00";-0,6;-2,7;86;110;7,6;115;17,3;0;1039,4;1012,8;0
11036;"Wien/Schwechat";183;"18-01-2025";"01:00";-1,4;-2,9;89;120;9,4;;13;0;1039,9;1016,3;0
11101;"Bregenz";424;"18-01-2025";"01:00";-0,8;-4;80;73;5,4;103;16,2;0;1034;979,2;0
11121;"Innsbruck";579;"18-01-2025";"01:00";-5,8;-7,8;86;342;4,7;297;9,4;0;1037,6;963,5;0
11126;"Patscherkofel";2247;"18-01-2025";"01:00";-2,7;-23;19;169;58,7;169;74,5;0;;782,2;0
11130;"Kufstein";495;"18-01-2025";"01:00";-2,7;-3,9;93;234;6,5;232;14,8;0;1036,3;974,3;0
11150;"Salzburg";430;"18-01-2025";"01:00";-1;-2,3;91;170;3,6;;7,6;0;1035,7;979,8;0
11155;"Feuerkogel";1618;"18-01-2025";"01:00";4,6;-19,3;16;164;36,7;170;54;0;;847,1;0
11157;"Aigen im Ennstal";640;"18-01-2025";"01:00";-10,1;-11,1;94;239;1,1;172;3,6;0;1041,8;957,9;0
11171;"Mariazell";866;"18-01-2025";"01:00";-2,9;-5,5;83;124;8,3;131;14,4;0;1038,2;931,9;0
11190;"Eisenstadt";184;"18-01-2025";"01:00";-0,8;-2,4;90;84;7,9;81;13,7;0;1039,3;1015,9;0
11204;"Lienz";659;"18-01-2025";"01:00";-7,9;-9,1;92;262;3,6;290;6,5;0;1043,8;958,5;0
11240;"Graz/Flughafen";340;"18-01-2025";"01:00";-1,1;-2,2;92;190;3,6;;7,6;0;1040;993,9;0
11244;"Bad Gleichenberg";280;"18-01-2025";"01:00";-1,5;-2,7;93;209;7,6;200;13,3;0;1040,2;1005,5;0
11265;"Villacher Alpe";2140;"18-01-2025";"01:00";-2,5;-20,3;24;160;18,7;163;23;0;;794,1;0
11331;"Klagenfurt/Flughafen";447;"18-01-2025";"01:00";-4,6;-6,1;90;325;4,3;315;8,6;0;1041,8;984;0
11343;"Sonnblick";3105;"18-01-2025";"01:00";-7,9;-18,5;44;153;44,3;141;56,2;;;703;0
11389;"St. Pölten";270;"18-01-2025";"01:00";-1;-3;87;41;10,1;47;21,6;0;1038,9;1004,6;0
11010;"Linz/Hörsching";298;"18-01-2025";"02:00";-1,6;-2,7;92;100;14,8;;25,9;0;1036,7;996,9;0
11012;"Kremsmünster";383;"18-01-2025";"02:00";-1,1;-2,1;94;63;18,4;92;29,9;0;1036,2;987;0
11022;"Retz";320;"18-01-2025";"02:00";-1,7;-3;91;101;6,8;121;13,7;0;1039,6;998,8;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"02:00";-0,8;-2,6;89;92;9,4;76;15,1;0;1039,2;1012,5;0
11036;"Wien/Schwechat";183;"18-01-2025";"02:00";-1,5;-3,1;88;110;7,6;;14,8;0;1039,7;1016,1;0
11101;"Bregenz";424;"18-01-2025";"02:00";-0,7;-3,8;80;72;6,1;92;21,6;0;1033,5;978,8;0
11121;"Innsbruck";579;"18-01-2025";"02:00";-5,9;-7,9;87;257;3,2;280;11,9;0;1037,4;963,2;0
11126;"Patscherkofel";2247;"18-01-2025";"02:00";-3,6;-22,1;23;173;53,6;171;72,7;0;;781,8;0
11130;"Kufstein";495;"18-01-2025";"02:00";-3,3;-4,6;92;233;7,2;220;18,4;0;1036,1;974;0
11150;"Salzburg";430;"18-01-2025";"02:00";-1,8;-3,1;92;140;7,6;;9,4;0;1035,3;979,3;0
11155;"Feuerkogel";1618;"18-01-2025";"02:00";4,7;-20,2;15;163;38,9;165;53,3;0;;846,8;0
11157;"Aigen im Ennstal";640;"18-01-2025";"02:00";-10,1;-11,5;90;234;3,2;262;6,1;0;1041,4;957,6;0
11171;"Mariazell";866;"18-01-2025";"02:00";-3,3;-6,2;81;129;10,1;133;14,8;0;1038;931,5;0
11190;"Eisenstadt";184;"18-01-2025";"02:00";-0,9;-2,8;88;86;9;55;14,8;0;1039,2;1015,8;0
11204;"Lienz";659;"18-01-2025";"02:00";-8,2;-9,5;91;194;1,1;337;6,8;0;1043,6;958,2;0
11240;"Graz/Flughafen";340;"18-01-2025";"02:00";-1;-2,5;89;290;5,4;;11,2;0;1039,4;993,4;0
11244;"Bad Gleichenberg";280;"18-01-2025";"02:00";-1,7;-2,7;94;209;5;200;14,4;0;1039,9;1005,2;0
11265;"Villacher Alpe";2140;"18-01-2025";"02:00";-2,6;-14,2;41;169;16,2;172;23;0;;793,8;0
11331;"Klagenfurt/Flughafen";447;"18-01-2025";"02:00";-4,8;-6,3;90;300;4,3;317;8,6;0;1041,5;983,6;0
11343;"Sonnblick";3105;"18-01-2025";"02:00";-8,3;-17,4;49;159;53,3;161;59,8;;;702,5;0
11389;"St. Pölten";270;"18-01-2025";"02:00";-1,2;-3,2;87;46;16,6;42;27,7;0;1038,5;1004,2;0
11010;"Linz/Hörsching";298;"18-01-2025";"03:00";-1,8;-3;91;100;14,8;;24,1;0;1036,2;996,4;0
11012;"Kremsmünster";383;"18-01-2025";"03:00";-1,3;-2,3;94;61;16,6;71;25,6;0;1035,7;986,5;0
11022;"Retz";320;"18-01-2025";"03:00";-1,8;-3,1;92;96;6,1;115;13;0;1039,4;998,6;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"03:00";-1;-2,8;88;122;7,2;113;15,1;0;1038,8;1012,1;0
11036;"Wien/Schwechat";183;"18-01-2025";"03:00";-1,7;-3,3;88;130;9,4;;16,6;0;1039,2;1015,6;0
11101;"Bregenz";424;"18-01-2025";"03:00";-1,2;-4,1;81;153;3,2;88;18,4;0;1032,8;978;0
11121;"Innsbruck";579;"18-01-2025";"03:00";-6,4;-8,2;88;271;2,2;301;9,4;0;1037;962,7;0
11126;"Patscherkofel";2247;"18-01-2025";"03:00";-3,4;-22,6;21;171;58,3;178;77,8;0;;781,3;0
11130;"Kufstein";495;"18-01-2025";"03:00";-3,5;-4,5;94;236;7,9;221;20,5;0;1035,5;973,4;0
11150;"Salzburg";430;"18-01-2025";"03:00";-2,4;-3,5;93;160;5,4;;9,4;0;1034,9;978,8;0
11155;"Feuerkogel";1618;"18-01-2025";"03:00";3,8;-20,2;16;155;26,6;165;53,3;0;;846,5;0
11157;"Aigen im Ennstal";640;"18-01-2025";"03:00";-8,7;-9,7;93;139;2,2;240;5;0;1040,3;957;0
11171;"Mariazell";866;"18-01-2025";"03:00";-5,7;-7,9;84;127;6,8;138;14;0;1038,4;931;0
11190;"Eisenstadt";184;"18-01-2025";"03:00";-1;-2,9;88;98;7,9;81;18,4;0;1038,7;1015,3;0
11204;"Lienz";659;"18-01-2025";"03:00";-8,7;-10;92;312;2,5;306;5,4;0;1043,4;957,9;0
11240;"Graz/Flughafen";340;"18-01-2025";"03:00";-1;-2,5;90;200;5,4;;9,4;0;1038,9;992,9;0
11244;"Bad Gleichenberg";280;"18-01-2025";"03:00";-1,6;-2,7;93;192;4,7;189;11,5;0;1039,2;1004,5;0
11265;"Villacher Alpe";2140;"18-01-2025";"03:00";-2,1;-13,9;40;131;13;165;18,7;0;;793,1;0
11331;"Klagenfurt/Flughafen";447;"18-01-2025";"03:00";-5,2;-6,7;90;305;4,3;309;9,4;0;1041;983,1;0
11343;"Sonnblick";3105;"18-01-2025";"03:00";-9,3;-17,1;54;170;56,9;167;67,3;;;702,1;0
11389;"St. Pölten";270;"18-01-2025";"03:00";-1,3;-3,2;87;51;14,8;46;28,4;0;1038;1003,7;0
11010;"Linz/Hörsching";298;"18-01-2025";"04:00";-1,9;-3,1;92;90;16,6;;27,7;0;1036,1;996,3;0
11012;"Kremsmünster";383;"18-01-2025";"04:00";-1,5;-2,4;94;63;15,8;79;25,6;0;1035,7;986,4;0
11022;"Retz";320;"18-01-2025";"04:00";-1,9;-3,1;92;79;10,1;90;15,8;0;1039;998,2;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"04:00";-1,1;-3;88;124;7,6;112;16,6;0;1038,8;1012,1;0
11036;"Wien/Schwechat";183;"18-01-2025";"04:00";-2;-3,4;90;140;13;;18,4;0;1039,3;1015,7;0
11101;"Bregenz";424;"18-01-2025";"04:00";-1,5;-4,3;82;100;2,2;95;9;0;1032,7;977,8;0
11121;"Innsbruck";579;"18-01-2025";"04:00";-6,5;-8;90;176;0,7;220;7,2;0;1036,9;962,6;0
11126;"Patscherkofel";2247;"18-01-2025";"04:00";-3,2;-23,4;19;167;63;168;81;0;;781,4;0
11130;"Kufstein";495;"18-01-2025";"04:00";-3,5;-4,6;93;236;10,4;228;25,2;0;1035,2;973,1;0
11150;"Salzburg";430;"18-01-2025";"04:00";-2,3;-3,5;92;240;5,4;;9,4;0;1034,6;978,5;0
11155;"Feuerkogel";1618;"18-01-2025";"04:00";3,5;-20,2;16;151;20,5;159;38,9;0;;846,4;0
11157;"Aigen im Ennstal";640;"18-01-2025";"04:00";-8,6;-9,6;93;174;1,4;278;6,8;0;1040,1;956,8;0
11171;"Mariazell";866;"18-01-2025";"04:00";-3,9;-6,9;80;126;9;154;13,3;0;1037,4;930,8;0
11190;"Eisenstadt";184;"18-01-2025";"04:00";-1,3;-3;88;92;8,6;102;19,4;0;1038,8;1015,4;0
11204;"Lienz";659;"18-01-2025";"04:00";-8,8;-10,2;91;15;2,9;318;6,5;0;1043;957,5;0
11240;"Graz/Flughafen";340;"18-01-2025";"04:00";-0,9;-2,5;89;210;3,6;;7,6;0;1038,5;992,5;0
11244;"Bad Gleichenberg";280;"18-01-2025";"04:00";-1,5;-3,1;90;200;6,5;199;13;0;1038,7;1004,1;0
11265;"Villacher Alpe";2140;"18-01-2025";"04:00";-1,2;-14,9;35;131;19,1;123;21,2;0;;793;0
11331;"Klagenfurt/Flughafen";447;"18-01-2025";"04:00";-5,4;-6,9;90;308;5;298;8,3;0;1040,6;982,7;0
11343;"Sonnblick";3105;"18-01-2025";"04:00";-8,8;-16,9;53;178;56,5;180;67,7;;;702,2;0
11389;"St. Pölten";270;"18-01-2025";"04:00";-1,2;-3,3;86;53;12,6;53;29,9;0;1038;1003,7;0
11010;"Linz/Hörsching";298;"18-01-2025";"05:00";-2,1;-3,3;91;100;14,8;;25,9;0;1036,2;996,3;0
11012;"Kremsmünster";383;"18-01-2025";"05:00";-1,6;-2,6;94;70;18;70;31;0;1035,6;986,3;0
11022;"Retz";320;"18-01-2025";"05:00";-2,1;-3,3;92;78;9,7;82;18;0;1038,6;997,8;0
11035;"Wien/Hohe Warte";203;"18-01-2025";"05:00";-1,2;-3,1;88;132;9,4;127;18,7;;1038,4;1011,7;0
11036;"Wien/Schwechat";183;"18-01-2025";"05:00";-2,2;-3,5;91;140;9,4;;18,4;0;1039;1015,4;0
11101;"Bregenz";424;"18-01-2025";"05:00";-1,6;-4,3;82;103;5;92;9,7;0;1032,4;977,5;0
11121;"Innsbruck";579;"18-01-2025";"05:00";-7,6;-9,3;87;273;1,8;159;6,8;0;1037,1;962,5;0
11126;"Patscherkofel";2247;"18-01-2025";"05:00";-1,9;-20,7;23;164;62,6;159;86,4;0;;781,6;0
11130;"Kufstein";495;"18-01-2025";"05:00";-3,6;-4,8;92;235;6,5;231;23,4;0;1035,3;973,2;0
