"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"19-04-2025";"00:00";5,9;5,9;100;60;5,4;;5,4;0;1014,9;977;0
11012;"Kremsmünster";383;"19-04-2025";"00:00";6,8;5,4;91;219;16,6;225;21,2;0;1014,6;967,8;0
11022;"Retz";320;"19-04-2025";"00:00";7,4;5;85;234;11,5;237;16,9;0,1;1014,4;975,9;0
11035;"Wien/Hohe Warte";203;"19-04-2025";"00:00";7,4;5,3;86;281;7,2;253;15,5;0;1014,5;989,3;0
11036;"Wien/Schwechat";183;"19-04-2025";"00:00";8;4,3;78;300;9,4;;24,1;0;1015;992,8;0
11101;"Bregenz";424;"19-04-2025";"00:00";5,3;4,6;96;82;4,3;37;7,6;0;1013,5;961;0
11121;"Innsbruck";579;"19-04-2025";"00:00";9,9;4,9;71;169;1,1;225;7,6;0;1012,9;944,5;0
11126;"Patscherkofel";2247;"19-04-2025";"00:00";-0,5;-0,6;100;174;40,7;177;50;0;;769,5;0
11130;"Kufstein";495;"19-04-2025";"00:00";9,6;4,6;71;16;5;54;14,8;0;1013,1;955,1;0
11150;"Salzburg";430;"19-04-2025";"00:00";8;6,3;89;310;3,6;;7,6;0;1014,1;961,2;0
11155;"Feuerkogel";1618;"19-04-2025";"00:00";0,9;-0,8;88;292;7,2;284;9,7;0;;832,5;0
11157;"Aigen im Ennstal";640;"19-04-2025";"00:00";4,6;4;96;7;6,5;346;12,6;0;1016;938,5;0
11171;"Mariazell";866;"19-04-2025";"00:00";2,2;2,2;100;105;2,9;127;13,3;0;1016,6;914,4;0
11190;"Eisenstadt";184;"19-04-2025";"00:00";6,8;5,7;94;344;7,6;348;11,5;0;1014,6;992,4;0
11204;"Lienz";659;"19-04-2025";"00:00";8,2;7,7;97;225;3,6;224;7,6;0;1015;936,8;0
11240;"Graz/Flughafen";340;"19-04-2025";"00:00";7,2;7;99;0;1,8;;5,4;0;1015;971,4;0
11244;"Bad Gleichenberg";280;"19-04-2025";"00:00";10,3;9,9;98;24;0,7;324;6,5;0;1014,6;982,2;0
11265;"Villacher Alpe";2140;"19-04-2025";"00:00";-1,2;-1,3;100;223;28,4;218;41,4;0;;780,1;0
11331;"Klagenfurt/Flughafen";447;"19-04-2025";"00:00";7,9;7,5;98;10;1,8;318;5,8;0;1015,4;961,6;0
11343;"Sonnblick";3105;"19-04-2025";"00:00";-4,7;-5,8;93;219;49,7;234;65,2;;;690,2;0
11389;"St. Pölten";270;"19-04-2025";"00:00";6,6;5,1;90;205;6,1;230;12,6;0;1015;982,4;0
11010;"Linz/Hörsching";298;"19-04-2025";"01:00";6,3;6,3;100;0;1,8;;7,6;0;1014,8;977;0
11012;"Kremsmünster";383;"19-04-2025";"01:00";6,7;5,3;91;217;14,8;224;26,6;0;1014,5;967,7;0
11022;"Retz";320;"19-04-2025";"01:00";6,5;4,5;88;245;10,1;242;13,7;0;1014,5;975,9;0
11035;"Wien/Hohe Warte";203;"19-04-2025";"01:00";7,1;5,2;88;259;11,9;256;16,6;0;1014,4;989,1;0
11036;"Wien/Schwechat";183;"19-04-2025";"01:00";7,8;4,1;77;310;7,6;;14,8;0;1014,7;992,5;0
11101;"Bregenz";424;"19-04-2025";"01:00";4,9;4,3;96;26;1,4;39;5,4;0;1013,4;960,8;0
11121;"Innsbruck";579;"19-04-2025";"01:00";8,5;3,8;73;244;2,5;224;6,1;0;1013,3;944,5;0
11126;"Patscherkofel";2247;"19-04-2025";"01:00";-0,5;-0,6;100;168;47,5;165;66,2;0;;769,2;0
11130;"Kufstein";495;"19-04-2025";"01:00";8,8;4,7;75;34;5;43;13,7;0;1013,3;955,2;0
11150;"Salzburg";430;"19-04-2025";"01:00";7,6;6,5;93;0;1,8;;9,4;0;1014,1;961,1;0
11155;"Feuerkogel";1618;"19-04-2025";"01:00";0,9;-0,5;90;296;7,6;278;12,6;0;;832,5;0
11157;"Aigen im Ennstal";640;"19-04-2025";"01:00";5,4;4,4;94;109;5,4;67;11,9;0;1015,4;938,2;0
11171;"Mariazell";866;"19-04-2025";"01:00";1,7;1,6;100;80;2,2;137;6,8;0;1016,7;914,3;0
11190;"Eisenstadt";184;"19-04-2025";"01:00";6,7;5,8;94;328;7,9;349;16,9;0;1014,6;992,4;0
11204;"Lienz";659;"19-04-2025";"01:00";8,1;7,8;98;114;2,5;131;4,7;0;1015,1;936,9;0
11240;"Graz/Flughafen";340;"19-04-2025";"01:00";7;6,6;98;330;3,6;;7,6;0;1015,1;971,5;0
11244;"Bad Gleichenberg";280;"19-04-2025";"01:00";9,5;9,1;99;61;1,4;340;6,5;0;1014,7;982,2;0
11265;"Villacher Alpe";2140;"19-04-2025";"01:00";-1,5;-1,6;100;232;37,1;233;48,2;0;;780,1;0
11331;"Klagenfurt/Flughafen";447;"19-04-2025";"01:00";8,1;7,7;98;89;1,4;309;5;0;1015,7;961,9;0
11343;"Sonnblick";3105;"19-04-2025";"01:00";-4,7;-5,9;94;220;44,6;235;65,5;;;690,3;0
11389;"St. Pölten";270;"19-04-2025";"01:00";5,8;4,4;90;217;6,8;227;10,8;0;1015;982,3;0
11010;"Linz/Hörsching";298;"19-04-2025";"02:00";6,5;6,5;100;100;5,4;;7,6;0;1014,7;976,9;0
11012;"Kremsmünster";383;"19-04-2025";"02:00";6,6;5,1;91;216;11,9;225;22;0;1014,3;967,5;0
11022;"Retz";320;"19-04-2025";"02:00";6,1;4;86;253;13,7;253;15,5;0;1014,4;975,7;0
11035;"Wien/Hohe Warte";203;"19-04-2025";"02:00";6,2;5,2;92;49;4,7;267;14,4;0;1014,3;989;0
11036;"Wien/Schwechat";183;"19-04-2025";"02:00";4,6;3,3;91;180;9,4;;13;0;1015;992,5;0
11101;"Bregenz";424;"19-04-2025";"02:00";4,4;3,9;97;181;1,4;173;6,5;0;1012,8;960,2;0
11121;"Innsbruck";579;"19-04-2025";"02:00";7,7;3,8;77;258;5;275;12,2;0;1013,1;944,2;0
11126;"Patscherkofel";2247;"19-04-2025";"02:00";-0,5;-0,6;100;173;49,7;166;67,7;0,1;;768,9;0
11130;"Kufstein";495;"19-04-2025";"02:00";7;4;81;26;1,4;58;8,6;0;1013,3;954,8;0
11150;"Salzburg";430;"19-04-2025";"02:00";7,6;6,5;93;100;3,6;;7,6;0;1013,6;960,6;0
11155;"Feuerkogel";1618;"19-04-2025";"02:00";0,8;-0,6;90;284;3,6;286;14,8;0;;832;0
11157;"Aigen im Ennstal";640;"19-04-2025";"02:00";5,3;4,3;94;77;2,2;133;7,6;0;1015,3;938;0
11171;"Mariazell";866;"19-04-2025";"02:00";1,1;1,1;100;156;3,6;153;7,6;0;1016,7;914,1;0
11190;"Eisenstadt";184;"19-04-2025";"02:00";6,2;5,4;95;75;2,2;353;15,8;0;1014,6;992,4;0
11204;"Lienz";659;"19-04-2025";"02:00";8;7,6;98;100;2,2;133;7,2;0;1014,8;936,6;0
11240;"Graz/Flughafen";340;"19-04-2025";"02:00";6,6;6,3;98;310;3,6;;5,4;0;1015;971,3;0
11244;"Bad Gleichenberg";280;"19-04-2025";"02:00";8,4;8,1;99;256;0,4;59;5;0;1014,5;981,9;0
11265;"Villacher Alpe";2140;"19-04-2025";"02:00";-1,5;-1,6;100;236;38,9;231;47,5;0;;779,8;0
11331;"Klagenfurt/Flughafen";447;"19-04-2025";"02:00";8,1;7,5;96;104;2,5;136;7,9;0;1015,2;961,4;0
11343;"Sonnblick";3105;"19-04-2025";"02:00";-4,9;-6,1;94;226;44,6;226;55,4;;;690,2;0
