"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"10-12-2024";"00:00";0,3;0,3;100;230;5,4;;5,4;0,1;1022,9;983,9;0
11012;"Kremsmünster";383;"10-12-2024";"00:00";0,5;0,1;98;248;4,3;241;9;0,3;1022,7;974,4;0
11022;"Retz";320;"10-12-2024";"00:00";3,1;-0,2;80;17;13;27;27;0;1021,6;982,2;0
11035;"Wien/Hohe Warte";203;"10-12-2024";"00:00";3,1;1,5;89;317;10,4;312;22;0;1020,7;994,9;0
11036;"Wien/Schwechat";183;"10-12-2024";"00:00";3;1,9;93;320;14,8;;20,5;0;1020,7;998;0
11101;"Bregenz";424;"10-12-2024";"00:00";3,3;-1,5;71;233;3,6;90;28,8;0;1019,2;966;0
11121;"Innsbruck";579;"10-12-2024";"00:00";1,4;-1;84;99;4,3;63;14,8;0;1020,9;949,8;0
11126;"Patscherkofel";2247;"10-12-2024";"00:00";-9,5;-10,4;94;97;4;86;9,7;0;;768,9;0
11130;"Kufstein";495;"10-12-2024";"00:00";0,7;-0,4;92;76;9,4;74;20,5;0;1021,9;961,5;0
11150;"Salzburg";430;"10-12-2024";"00:00";0,3;0,1;99;310;9,4;;14,8;0;1022,5;967,6;0
11155;"Feuerkogel";1618;"10-12-2024";"00:00";-6,3;-7,3;93;90;11,5;77;19,4;0;;834,3;0
11157;"Aigen im Ennstal";640;"10-12-2024";"00:00";-0,3;-1,2;94;0;0;41;7,2;0;1022,4;943;0
11171;"Mariazell";866;"10-12-2024";"00:00";-1,9;-2,4;96;282;3,2;274;5;0;1022,4;918,1;0
11190;"Eisenstadt";184;"10-12-2024";"00:00";2,5;1,3;92;319;14,4;317;32;0,2;1020,2;997,5;0
11204;"Lienz";659;"10-12-2024";"00:00";-0,2;-0,3;100;84;4,3;75;6,5;0;1020,3;939,3;0
11240;"Graz/Flughafen";340;"10-12-2024";"00:00";2,1;1,6;97;0;1,8;;3,6;0;1020;975,4;0
11244;"Bad Gleichenberg";280;"10-12-2024";"00:00";2,5;1;90;339;1,4;189;6,8;0;1020,1;986,6;0
11265;"Villacher Alpe";2140;"10-12-2024";"00:00";-7,1;-8,3;92;66;40,7;70;51,1;0;;778,7;0
11331;"Klagenfurt/Flughafen";447;"10-12-2024";"00:00";1,2;0,3;95;41;1,4;315;5;0;1020,2;964,8;0
11343;"Sonnblick";3105;"10-12-2024";"00:00";-12,3;-14,3;87;94;16,6;98;28,4;;;687,7;0
11389;"St. Pölten";270;"10-12-2024";"00:00";0,3;-0,1;97;239;8,3;241;16,9;1,2;1022,2;988,6;0
11010;"Linz/Hörsching";298;"10-12-2024";"01:00";0,4;0,4;100;230;3,6;;7,6;0;1023;984;0
11012;"Kremsmünster";383;"10-12-2024";"01:00";0,6;0,2;98;229;9;226;14,8;0,1;1022,8;974,5;0
11022;"Retz";320;"10-12-2024";"01:00";2,7;0,1;83;16;16,6;41;28,8;0;1022,1;982,6;0
11035;"Wien/Hohe Warte";203;"10-12-2024";"01:00";3,1;1,4;89;320;11,2;336;19,8;0;1021,2;995,4;0
11036;"Wien/Schwechat";183;"10-12-2024";"01:00";2,9;1,5;90;320;13;;18,4;0;1021,4;998,6;0
11101;"Bregenz";424;"10-12-2024";"01:00";3,2;-1,8;70;52;17,6;55;34,6;0;1019,4;966,2;0
11121;"Innsbruck";579;"10-12-2024";"01:00";1,2;-1,1;85;52;5,8;77;18;0;1021;949,9;0
11126;"Patscherkofel";2247;"10-12-2024";"01:00";-9,6;-10,6;93;137;1,8;94;8,3;0;;768,9;0
11130;"Kufstein";495;"10-12-2024";"01:00";0,7;-0,5;92;74;7,9;80;18;0;1021,9;961,5;0
11150;"Salzburg";430;"10-12-2024";"01:00";0,2;0;99;300;5,4;;13;0,2;1022,6;967,7;0
11155;"Feuerkogel";1618;"10-12-2024";"01:00";-6,2;-7,2;93;74;16,9;71;23;0;;834,5;0
11157;"Aigen im Ennstal";640;"10-12-2024";"01:00";-0,4;-1,2;95;90;2,5;33;7,9;0;1022,6;943,2;0
11171;"Mariazell";866;"10-12-2024";"01:00";-1,8;-2,3;97;302;2,9;291;3,6;0,1;1022,5;918,2;0
11190;"Eisenstadt";184;"10-12-2024";"01:00";2,8;1,3;90;321;20,5;327;34,9;0;1020,4;997,8;0
11204;"Lienz";659;"10-12-2024";"01:00";0;-0,1;100;335;3,2;306;6,5;0;1020,6;939,6;0
11240;"Graz/Flughafen";340;"10-12-2024";"01:00";2,3;1,8;97;230;5,4;;11,2;0;1020,4;975,8;0
