"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"23-10-2024";"00:00";13,4;13,1;98;0;0;;5,4;0,6;1030,4;993;0
11012;"Kremsmünster";383;"23-10-2024";"00:00";14,7;13,4;92;223;14,4;224;19,8;0;1030,2;984,1;0
11022;"Retz";320;"23-10-2024";"00:00";10;7,4;84;349;2,9;41;9,4;0;1031,4;992,6;0
11035;"Wien/Hohe Warte";203;"23-10-2024";"00:00";10,3;9;92;287;6,1;7;7,9;0;1031;1005,6;0
11036;"Wien/Schwechat";183;"23-10-2024";"00:00";8,9;7,7;92;30;5,4;;9,4;0;1031,3;1008,8;0
11101;"Bregenz";424;"23-10-2024";"00:00";14,3;13,9;98;160;4,3;135;10,8;0,2;1030,4;978,8;0
11121;"Innsbruck";579;"23-10-2024";"00:00";13,4;11,5;88;242;5,4;113;11,2;0;1030,2;961,6;0
11126;"Patscherkofel";2247;"23-10-2024";"00:00";5,4;5,1;98;184;5,8;194;14,8;0;;787,4;0
11130;"Kufstein";495;"23-10-2024";"00:00";15,7;13,2;85;77;11,5;76;25,2;0;1029,8;972,2;0
11150;"Salzburg";430;"23-10-2024";"00:00";14,1;13,5;96;150;3,6;;7,6;0,1;1030;977,5;0
11155;"Feuerkogel";1618;"23-10-2024";"00:00";9,2;8,6;96;228;3,2;305;14,8;0;;850,1;0
11157;"Aigen im Ennstal";640;"23-10-2024";"00:00";12,9;12,6;99;141;1,1;225;5,4;0,1;1030,7;954,4;0
11171;"Mariazell";866;"23-10-2024";"00:00";11,6;10,1;90;129;2,9;145;8,6;0;1030,6;930,4;0
11190;"Eisenstadt";184;"23-10-2024";"00:00";10,4;9,6;95;264;4,3;291;9;0;1030,4;1008,2;0
11204;"Lienz";659;"23-10-2024";"00:00";8,5;8,2;98;349;1,1;285;5;0;1032,1;952,7;0
11240;"Graz/Flughafen";340;"23-10-2024";"00:00";11,8;10,9;95;0;1,8;;3,6;0;1030,7;987,2;0
11244;"Bad Gleichenberg";280;"23-10-2024";"00:00";10,6;10;97;277;1,1;322;4;0;1031;998,1;0
11265;"Villacher Alpe";2140;"23-10-2024";"00:00";7,1;4,2;82;176;19,1;178;24,5;0;;796,7;0
11331;"Klagenfurt/Flughafen";447;"23-10-2024";"00:00";12,3;11,4;95;319;4;314;6,8;0;1030,6;976,9;0
11343;"Sonnblick";3105;"23-10-2024";"00:00";-0,1;-0,7;97;171;20,2;173;25,9;;;708,4;0
11389;"St. Pölten";270;"23-10-2024";"00:00";11,6;10,1;90;28;2,5;42;11,5;0;1030,9;998,4;0
