"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"10-06-2023";"00:00";16,3;13,9;85;70;13;;16,6;0;1013,8;977,4;0
11012;"Kremsmünster";383;"10-06-2023";"00:00";16,3;13,1;82;36;6,5;41;10,8;0;1013,6;968,4;0
11022;"Retz";320;"10-06-2023";"00:00";16,8;15,1;90;336;9,4;319;14,4;0;1013,1;976;0
11035;"Wien/Hohe Warte";203;"10-06-2023";"00:00";16,2;13,7;85;279;5,4;277;22;0;1013,2;988,8;0
11036;"Wien/Schwechat";183;"10-06-2023";"00:00";16,3;13,8;86;270;13;;18,4;0;1013,4;991,9;0
11101;"Bregenz";424;"10-06-2023";"00:00";19,5;11,5;60;139;2,9;293;25,9;0;1010,1;960,3;0
11121;"Innsbruck";579;"10-06-2023";"00:00";16,4;10,6;69;103;1,1;137;9,4;0;1012,5;945,7;0
11126;"Patscherkofel";2247;"10-06-2023";"00:00";8;4,6;80;185;6,8;181;9,4;0;;776,3;0
11130;"Kufstein";495;"10-06-2023";"00:00";15;9,4;69;260;1,4;231;5;0;1013;956,2;0
11150;"Salzburg";430;"10-06-2023";"00:00";14,3;10,7;79;210;9,4;;13;0;1013,1;961,4;0
11155;"Feuerkogel";1618;"10-06-2023";"00:00";10,6;5,8;72;283;4,7;177;9,4;0;;837,3;0
11157;"Aigen im Ennstal";640;"10-06-2023";"00:00";13;10,6;84;165;1,1;203;6,1;0;1014,4;939,3;0
11171;"Mariazell";866;"10-06-2023";"00:00";11,4;10,5;95;53;1,8;53;5;0;1014,9;916,2;0
11190;"Eisenstadt";184;"10-06-2023";"00:00";16,1;14,1;88;316;17,3;323;23;0;1012,8;991,4;0
11204;"Lienz";659;"10-06-2023";"00:00";15,1;12;81;103;2,5;96;4;0;1013,6;937,4;0
11240;"Graz/Flughafen";340;"10-06-2023";"00:00";15,9;15,1;95;0;1,8;;5,4;0;1013,2;971,1;0
11244;"Bad Gleichenberg";280;"10-06-2023";"00:00";17,3;17,1;97;292;2,5;331;4,7;0;1013,3;981,8;0
11265;"Villacher Alpe";2140;"10-06-2023";"00:00";8,1;7,2;94;26;1,4;68;9,7;0;;785,6;0
11331;"Klagenfurt/Flughafen";447;"10-06-2023";"00:00";17;14,4;85;13;1,4;322;8,6;0;1013,5;961,5;0
11343;"Sonnblick";3105;"10-06-2023";"00:00";1,2;-4,8;65;336;18,4;343;32,8;;;698,7;0
11389;"St. Pölten";270;"10-06-2023";"00:00";14,8;14,2;96;177;6,8;157;10,8;0;1013,9;982,3;0
11010;"Linz/Hörsching";298;"10-06-2023";"01:00";15,4;13,2;87;80;5,4;;16,6;0;1013,5;977;0
11012;"Kremsmünster";383;"10-06-2023";"01:00";15,5;13,3;87;90;9,4;94;15,1;0;1013,5;968,2;0
11022;"Retz";320;"10-06-2023";"01:00";16,8;15;89;347;8,3;347;14,8;0;1013;975,9;0
11035;"Wien/Hohe Warte";203;"10-06-2023";"01:00";16,4;14,2;88;267;6,8;245;11,5;0;1012,9;988,5;0
11036;"Wien/Schwechat";183;"10-06-2023";"01:00";16,3;13,6;84;280;11,2;;16,6;0;1013;991,5;0
11101;"Bregenz";424;"10-06-2023";"01:00";17,9;11,4;66;60;2,9;56;10,1;0;1010,5;960,5;0
11121;"Innsbruck";579;"10-06-2023";"01:00";15,5;10,4;72;59;1,1;187;5,4;0;1012,7;945,7;0
11126;"Patscherkofel";2247;"10-06-2023";"01:00";7,6;4,8;83;187;8,6;187;11,9;0;;776;0
11130;"Kufstein";495;"10-06-2023";"01:00";13,7;9,3;74;185;1,8;248;5;0;1013;955,9;0
11150;"Salzburg";430;"10-06-2023";"01:00";14,9;10,6;76;300;3,6;;13;0;1012,9;961,3;0
11155;"Feuerkogel";1618;"10-06-2023";"01:00";10,6;6,2;74;298;4,7;298;6,5;0;;837;0
11157;"Aigen im Ennstal";640;"10-06-2023";"01:00";11,5;9,6;88;108;1,1;228;7,2;0;1014,7;939,2;0
11171;"Mariazell";866;"10-06-2023";"01:00";10,3;9,6;96;27;2,9;76;7,6;0;1014,9;915,8;0
11190;"Eisenstadt";184;"10-06-2023";"01:00";16,3;14,2;88;315;15,1;326;27;0;1012,4;991,1;0
11204;"Lienz";659;"10-06-2023";"01:00";14,3;11,4;83;290;6,1;298;9;0;1013,8;937,4;0
11240;"Graz/Flughafen";340;"10-06-2023";"01:00";15,1;14,7;98;0;1,8;;9,4;0;1012,9;970,7;0
11244;"Bad Gleichenberg";280;"10-06-2023";"01:00";16,8;16,8;100;14;1,1;312;4;0;1012,8;981,3;0
11265;"Villacher Alpe";2140;"10-06-2023";"01:00";8,1;6,8;92;236;2,5;247;6,5;0;;785,2;0
11331;"Klagenfurt/Flughafen";447;"10-06-2023";"01:00";16,2;14,5;90;24;3,2;327;7,9;0;1013,4;961,3;0
11343;"Sonnblick";3105;"10-06-2023";"01:00";1,6;-3,6;69;338;25,6;333;30,6;;;698,1;0
11389;"St. Pölten";270;"10-06-2023";"01:00";14,6;14,3;98;160;6,1;172;9;0;1013,6;982;0
